city,company-name,date,description,employment-form,employment-schedule,experience,key_skills,max-experience,max-salary,min-experience,min-salary,name,requirements,responsibilities,days_from_publish,min-salary-group,max-salary-group,city: Екатеринбург,city: Казань,city: Москва,city: Новосибирск,city: Санкт-Петербург,experience: Более 6 лет,experience: Нет опыта,experience: От 1 года до 3 лет,experience: От 3 до 6 лет,employment-form: Полная занятость,employment-form: Проектная работа,employment-form: Стажировка,employment-form: Частичная занятость,employment-schedule: Вахтовый метод,employment-schedule: Гибкий график,employment-schedule: Полный день,employment-schedule: Сменный график,employment-schedule: Удаленная работа,java,spring framework,git,sql,javascript,postgresql,hibernate orm,java se,java ee,junit,other
Казань,Star-staff,2019-11-29T19:24:14+0300," В международную компанию с штаб-квартирой в Калифорнии и офисами в России (Казань, Питер) и в Токио ищем  Java - разработчика  в связи с активным ростом компании. Команда разрабатывает аналитическую платформу для мобильной таргетированной рекламы. Сервис помогает сотовым операторам зарабатывать на рынке интернет-рекламы и покупать конкурентную аудиторию в таргетинге Японии. Компания существует с 2012 года и сейчас работает с данными 1/3 населения Японии, не имея конкурентов в этой сфере.   Что ждем от кандидата:       Опыт разработки Java SE 8+ от 3-х лет (используется Java 12);       Опыт с Spring Framework;       Хорошее понимание алгоритмов и структур данных;       Продукт создают кросс-языковые команды, поэтому знание английского пригодится       Знания, как устроены разные БД, в том числе и NoSQL, Clickhouse;       Опыт работы c Kafka, Spring Boot будут плюсом.       Мы предлагаем:     Возможность реально влиять на процесс разработки и использовать самые свежие технологии;   Белое оформление по ТК РФ;   Гибкий график 5/2;   ДМС со стоматологией;   Индивидуальные занятия английского языка с преподавателем;   Фрукты и вкусности в офисе     Если ты хочешь работать в молодой сильной команде, прокачивать свой английский и разрабатывать уникальный продукт - то тебе точно стоит откликнуться на эту вакансию! ",Полная занятость,Гибкий график,От 1 года до 3 лет,|Java SE|Java|Английский язык|Работа с базами данных,3.0,114900.0,1.0,76538.46153846152,java разработчик,Опыт разработки Java SE 8+ от 3-х лет (используется Java 12). Опыт с Spring Framework. Хорошее понимание алгоритмов...,Без обязанностей,0.4666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
Казань,Айджиэс Цифровые Технологии,2019-11-19T10:57:29+0300," Компания «АйДжиЭс Цифровые Технологии», примет в команду Java разработчика   для работы над Федеральными медицинскими проектами.    Обязанности:      Участие в командной разработке новых и развитии существующих решений компании на базе стека технологий Java EE.   Анализ новых продуктов и технологических решений в области разработки программного обеспечения с целью оценки возможности их применения в продуктах компании.   Анализ кода разработчиков команды на предмет выявления потенциальных проблем.     Требования:     Знание языка Java на профессиональном уровне;   Опыт командной разработки не менее 2х лет;   Умение работы с системой контроля версий Git и системой сборки Maven;   Знание базовых спецификаций JavaEE (EJB,JPA,CDI,JSF,JAXB,JAX-WS,JAX-RS) и наличие опыта их применения;   Знание основных шаблонов проектирования и умение их применять на практике;   Опыт работы с реляционными СУБД;   Опыт работы со Spring;   Умение находить решения проблем, не представленные &quot;из коробки&quot;;   Умение работать с официальной документацией по инструментам, используемым в разработке.      Будет плюсом:      Опыт работы с сервером приложений Wildfly;   Знание СУБД Postgresql;   Участие в разработке высоконагруженных и высокодоступных систем в кластерном исполнении;   Ориентация в современных трендах в области разработки корпоративных решений.     Условия:     Офис в центре г. Казань;   Трудоустройство по ТК РФ;   Возможность видеть результат своего труда, развиваться и стать частью чего-то грандиозного;   Гибкий график и возможность работать удаленно;   Отличная инфраструктура и рабочие места.   ",Полная занятость,Гибкий график,От 3 до 6 лет,|PostgreSQL|Java EE|Java|Apache Maven|Git,6.0,120000.0,3.0,80000.0,java разработчик,Знание языка Java на профессиональном уровне. Опыт командной разработки не менее 2х лет. Умение работы с системой контроля версий...,Участие в командной разработке новых и развитии существующих решений компании на базе стека технологий Java EE. Анализ новых продуктов и...,0.8,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0,1
Казань,АйТиБрик,2019-12-13T12:24:02+0300," Наша студия занимается разработкой веб и мобильных приложений. У нас открыта вакансия Java-программиста.    Требования:    - Знание языка Java на профессиональном уровне, - Опыт работы с технологиями Spring Framework, - Опыт разработки WEB-приложений от 1 года, - Знание основных шаблонов проектирования и умение их применять, - Знания JavaScript, HTML, CSS, - Знание SQL, - Ответственное отношение к работе.        Желательно:    - Опыт работы с JS-фреймворками (Vue.js, jquery и подобные).        Обязанности:    - Разработка веб приложений, - Написание и сопровождение кода, - Участие в оценке и планировании задач.       Условия:     Мы веселые и дружелюбные, молодой, динамичный коллектив;   Стабильно развивающаяся компания. Хорошие условия для профессионального роста;   Интересные проекты и задачи;   Хороший офис в центре города. График работы: пятидневка с 9.30 до 18.30;   Официальное трудоустройство, отпуска, больничные согласно ТК РФ.   ",Полная занятость,Полный день,От 1 года до 3 лет,|SQL|Java|Java EE|JavaScript|HTML|PostgreSQL,3.0,90000.0,1.0,40000.0,java разработчик,Знание языка Java на профессиональном уровне. - Опыт работы с технологиями Spring Framework. - Опыт разработки WEB-приложений от 1 года. - ,Разработка веб приложений. - Написание и сопровождение кода. - Участие в оценке и планировании задач.,0.0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1
Казань,MERA,2019-12-13T17:00:22+0300," Мы ищем талантливых и целеустремленных JavaScript Frontend инженеров-программистов. Наша команда занимается разработкой системы планирования релизов, построенной с использованием микросервисной архитектуры.   Ваши задачи:  - Писать много чистого и красивого кода на Angular 8.0/TypeScript. - Активно участвовать в проектировании и реализации пользовательских интерфейсов и UX. - Писать Unit и End-to-End Test’ы на написанную функциональность. - Сопровождать создаваемый продукт в течение всего жизненного цикла. - Использовать современное рабочее окружение (Git, GitLab, Docker).   Необходимые навыки:  - Опыт в области разработки веб приложений на JS, а также желание дальше совершенствоваться в этом направлении. - Большим плюсом будет опыт разработки коммерческих web-приложений с использованием Angular. - Умение делать адаптивную верстку. - Умение работать с Git. - Безграничное и активное желание развивать себя и свой продукт. - Умение писать чистый и понятный код. - Умение вести техническую переписку и работать с проектной документацией на английском языке (Pre-Intermediate level).  Ключевые технологии: Angular 8, TypeScript, Scala, Akka, Cassandra, Spark, Kafka, Docker, Kubernetes, Protobuf, gRPC, Jenkins, ELK.   Желательные навыки:  - Опыт адаптации веб приложений для мобильных устройств. - Знание D3.js. - Опыт работы с REST API Jira/Confluence. - Опыт работы в UNIX &amp; Apache. - Опыт работы с системами мониторинга.    Мы предлагаем:  - Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей. - Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование. - Гибкий график, демократичный стиль управления, дружную команду. - Гибкую систему материального поощрения и материальной помощи. - Возможности профессионального обучения и развития. ",Полная занятость,Полный день,От 1 года до 3 лет,|JavaScript|Git|AngularJS|jQuery,3.0,114900.0,1.0,76538.46153846152,javasсript разработчик,"Использовать современное рабочее окружение (Git, GitLab, Docker). Необходимые навыки: - Опыт в области разработки веб приложений на JS, а также желание...",Активно участвовать в проектировании и реализации пользовательских интерфейсов и UX. - Писать Unit и End-to-End Test’ы на написанную...,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Казань,FIX,2019-12-02T13:11:34+0300," Телеком-платформа – проект, который решает задачи, связанные с мобильной коммерцией и дополнительными услугами от операторов связи. Продукт интересен широтой своей аудитории – сегодня им пользуются более 40 миллионов клиентов операторов связи, а в моменты пиковых нагрузок частота запросов может составлять свыше 1000 в секунду. У нас нет времени для скуки и прокрастинации — только постоянное развитие, только хардкор! В проекте нет случайных людей: в нашу команду попадают избранные технические специалисты, которых мы ищем и отбираем по всей России.  Обязанности:    - Разработка сложной высоконагруженной платежной платформы; - Участие в проектировании модулей и компонент системы; - Работа над улучшением производительности создаваемого решения; - Построение эффективных решений по обработке веб трафика; - Решение задач резервирования и отказоустойчивости подсистем платформы.    Требования:    - Опыт разработки высоконагруженных решений на Java/Kotlin; - Глубокое знание Java SE; - Опыт создания Web-приложений (понимание соответствующего стека технологий Java/kotlin, знание протоколов TCP/IP, HTTP/HTTPS); - Знание устройства и правил функционирования JVM; - Опыт разработки многопоточных высоконагруженных приложений; - Опыт улучшения производительности Java решений;  Будет плюсом: - Опыт работы со стеком Hadoop, HBase, Spark, Kafka, Hazelcast IMDG, ElasticSearch; - Хорошее понимание принципов работы операционных систем семейства Linux; - Опыт работы с NoSQL базами данных; - Глубокое знание шаблонов проектирования; - Понимание принципов Continuous Delivery; - Опыт работы в телекоммуникационной индустрии.    Условия:    Официальное оформление; - Достойный уровень дохода (обсуждается индивидуально); - Интересные задачи и работу в команде профессионалов; - Возможность работать удаленно с периодическими командировками в головной офис в Казани;   - Релокационная программа для специалистов, готовых к переезду в Казань; - Уютный офис в центре города (парковка в наличии); - Корпоративные праздники, настольные и спортивные игры; - Обучение английскому языку. ",Полная занятость,Удаленная работа,Нет опыта,|Java|Linux|Java SE|Английский язык|Документооборот|JVM,,114900.0,,76538.46153846152,java\kotlin разработчик,Опыт разработки высоконагруженных решений на Java/Kotlin. - Глубокое знание Java SE. - Опыт создания Web-приложений (понимание соответствующего стека технологий. ,Разработка сложной высоконагруженной платежной платформы. - Участие в проектировании модулей и компонент системы. - Работа над улучшением производительности создаваемого решения. - ,0.36666666666666664,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1
Казань,"СимбирСофт,ООО",2019-12-03T08:50:25+0300," У нас не соскучишься! Поручим разработку разнообразных проектов, есть как разработка с нуля (выбор архитектуры и технологий за нами), так и доработка существующих решений. Внутренние конференции и доклады от ведущих разработчиков на которых ты можешь узнать много нового.    Пиши нам, если есть:    Опыт разработки на языке Java не менее 2 лет, умение эффективно его использовать, знание особенностей, достоинств и недостатков.   Опыт применения языка SQL, умение писать и оптимизировать сложные запросы.   Понимание принципов работы ORM-фреймворков.   Понимание концепций OOP, методологий разработки и шаблонов проектирования.   Английский язык (на уровне чтения профессиональной литературы).    Будет плюсом:    Понимание основных принципов подхода “Разработка через тестирование” (TDD).   Знание спецификаций Java EE (EJB, JMS, MDB, JTA).   Опыт разработки под сервер приложений JBoss.   Опыт разработки на Spring Framework.   Опыт работы в команде.   Понимание принципов работы популярных СУБД (Postgres/Oracle/MS SQL/MySQL/NoSQL).   Разговорный английский для иностранных проектов.   Прочитана книга “Идеальный программист” :)    Мы предлагаем:    Интересные высоконагруженные проекты.   Возможность работать на современных технологиях.   Возможность разрабатывать проекты с нуля.   Стабильную белоснежную заработную плату, размер зависит от квалификации и опыта.   Возможность профессионального развития - менторинг, внутренние митапы, хакатоны, работа в одной команде с ведущими экспертами, сертификация за счет компании.   Постоянный обмен опытом между командами.   Гибкий график работы.   Возможность работать как удаленно, так и в офисе.   Оформление по ТК РФ. ",Полная занятость,Гибкий график,От 1 года до 3 лет,,3.0,114900.0,1.0,76538.46153846152,java разработчик,"Опыт разработки на языке Java не менее 2 лет, умение эффективно его использовать, знание особенностей, достоинств и недостатков. ",Без обязанностей,0.3333333333333333,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Казань,Ойл,2019-12-13T09:30:50+0300,"  Стабильно растущий российский разработчик, производитель и вендор оборудования для транспортной телематики, спутникового мониторинга и интернета вещей под марками Escort и Sokol открывает вакансию  -  Java разработчик- инженер.    Если Вы энергичны, нацелены на развитие- ждем ВАС!        Наши пожелания:    Высшее техническое образование;   Стек: JAVA 8, Spring (Spring Security, Spring Boot, Spring data) Hibernate, PostgreSQL, JPA, JUnit;   Опыт в разработке мобильных приложений приветствуется.    Ваши задачи:    Участие в разработке и поддержки сервиса sokolmeteo.com.    Мы предлагаем:    Профессиональное развитие, построение долгосрочной карьеры в компании;   Молодой коллектив, всегда готовый помочь и поддержать;   Социальная защищенность: соблюдение трудового законодательства (заключение трудового договора с первого дня обучения, белая заработная плата, полностью оплачиваемый отпуск);   Карьерный рост;   Достойное вознаграждение. ",Полная занятость,Полный день,От 1 года до 3 лет,|PostgreSQL|Spring Framework|Hibernate ORM|JUnit|Java,3.0,114900.0,1.0,60000.0,java разработчик,"Высшее техническое образование. Стек: JAVA 8, Spring (Spring Security, Spring Boot, Spring data) Hibernate, PostgreSQL, JPA, JUnit. Опыт в разработке...",Участие в разработке и поддержки сервиса sokolmeteo.com.,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1
Казань,MERA,2019-12-13T17:00:31+0300," Our team works on the development of Track&amp;Trace systems. At the heart of solution lies the platform with basic services. Based on the platform the team creates products in accordance with requirements from particular customer. You can join the team which is responsible for development a cloud solution for large manufacturing and services companies. You will work in multi-national team across geographies and cultures, among the earliest innovators cloud-based mobility workflow solutions.    Your daily tasks will be the following      Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance.   Contribute in all phases of the development lifecycle.   Write well designed, testable, efficient code.   Ensure designs are following specifications.     It is needed to act as a trusted adviser to the customer on technical matters and support pre-sales activities. You should be able to set up development guidelines and methodologies. The job position also implies supporting continuous improvement by investigating alternatives and technologies and presenting these for architectural review. If you have following work experience and education, welcome to the team.    Requirements fo the job:      BS/MS degree in Computer Science, Engineering or a related subject   Experience with the Spring Framework   Experience in developing Integrating solutions and working with REST and SOAP web services. Using technologies like Spring integration and/or Apache Camel.   Good knowledge of Relational Databases, SQL and ORM technologies (Hibernate). Experience in noSQL technologies like Cassandra is a plus.   Experience with Agile methodologies specifically Scrum.   Experience with Groovy scripting is a big plus.     Since we have close collaboration with the customer and end users, including meetings and calls, it is needed to have strong English language skills. ",Полная занятость,Полный день,От 3 до 6 лет,|Java|Spring Framework,6.0,114900.0,3.0,76538.46153846152,java software engineer,"BS/MS degree in Computer Science, Engineering or a related subject. Experience with the Spring Framework. Experience in developing Integrating...","Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance. Contribute in all...",0.0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
Казань,Ай-Новус,2019-11-29T15:57:36+0300,"  Компания «Ай-Новус» реализует комплексные ИТ-проекты для региональных и федеральных заказчиков, создает и развивает программное обеспечение собственной разработки, а также осуществляет внедрение ИТ-решений под конкретные требования Заказчиков.    В связи с расширением открыта позиция  Java Developer (Middle)     Обязанности:      Участие в разработке информационных систем федерального и регионального уровней;   Разработка с использованием Java SE, Java EE, Spring Framework, PostgreSQL, Cassandra;   Изучение предметной области и активное участие в развитии системы в целом.      Нам нужны:      Опыт разработки не менее 2 лет;   Знание и понимание используемых инструментов;   Java 8 SE;   Spring Framework;   ANSI SQL;   Apache Tomcat;   JAX-WS/JAX-RS/Apache CXF;   GIT.      Будем рады знаниям:      Java EE;   Сервер приложений Wildfly/JBoss EAP   ORM (JPA/Hibernate);   HTML/JavaScript/CSS;   React/AngularJS/Vue;   SVN;   PostgreSQL;   Apache Cassandra.      Мы предлагаем:      Работу в команде профессионалов, многие являются уникальными в своей области;   Достойную заработную плату: точный уровень обсуждается с успешными кандидатами;   Оформление по ТК РФ, все социальные гарантии, система премирования;   Участие в корпоративной фитнес-программе;   Корпоративные курсы английского языка;   Профессиональное обучение и сертификация, корпоративные тренинги и семинары, участие в профессиональных конференциях за счет компании;   Подарки к значимым в жизни событиям, таким как: день рождения, свадьба, рождение ребенка, а также приятные сюрпризы для Ваших детей;   Дополнительные дни отпуска при бракосочетании и рождении ребенка;   Помощь в релокации для людей из других регионов.   ",Полная занятость,Полный день,От 1 года до 3 лет,|Java|JavaScript|HTML|Spring Framework|Git|Java SE|Java EE|PostgreSQL,3.0,114900.0,1.0,76538.46153846152,java разработчик middle,Опыт разработки не менее 2 лет. Знание и понимание используемых инструментов. Java 8 SE. Spring Framework. ANSI SQL. Apache Tomcat. ,"Участие в разработке информационных систем федерального и регионального уровней. Разработка с использованием Java SE, Java EE, Spring Framework, PostgreSQL, Cassandra. ",0.4666666666666667,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,0,1
Казань,MERA,2019-12-13T17:00:24+0300," Приглашаем JavaScript разработчика в динамично развивающийся проект. Вам предстоит перенести интерфейс финансовой программной системы с AngularJS на Angular 8. Программное обеспечение представляет собой облачный портал для финансовых экспертов.    Необходимые навыки:  - Знание HTML 5 и CSS 3 и основ верстки. - Опыт работы с JavaScript и Angular 8 от 1 года. - Опыт использования практик: code review, continuous integration. - Навыки эффективной работы с системой контроля версий (Git).    Знание иностранных языков:  - Письменный английский на уровне свободного чтения и написания документации, переписки с заказчиком;     Мы предлагаем:  - Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей. - Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование. - Гибкий график, демократичный стиль управления, дружную команду. - Гибкую систему материального поощрения и материальной помощи. - Возможности профессионального обучения и развития. ",Полная занятость,Полный день,От 1 года до 3 лет,|AngularJS|CSS|HTML,3.0,114900.0,1.0,76538.46153846152,javasсript разработчик,Необходимые навыки: - Знание HTML 5 и CSS 3 и основ верстки. - Опыт работы с JavaScript и Angular 8 от 1...,Без обязанностей,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Казань,Инфотех Груп,2019-12-12T17:02:48+0300," Наша компания ищет талантливого Java-разработчика, чтобы усилить наш молодой, дружный и опытный коллектив.   В данный момент мы активно развиваем направление &quot;Безопасность&quot; и занимаемся автоматизацией крупного федерального оператора охранных услуг. Область автоматизации довольно обширная - различные учетные системы, мониторинг транспорта, диспетчеризация заявок, b2c портал по продаже услуг и приему платежей и т.п. Система строится на современном стеке (см. ниже), при этом у всех членов команды есть возможность привносить улучшения в процессы и подходы, а так же предлагать новые инструменты и технологии.   Если тебе интересно принять участие в крупном проекте и поработать в опытной команде, ждем твое резюме.    Основными задачами будут:      Решение задач по разработке backend-сервисов   Обеспечение отказоустойчивости, адаптация к нагрузкам   Поддержка существующих систем в production      Требования:      Опыт разработки на Java от 3-х лет (уверенное владение Java Core, Multi-threading, умение писать чистый/тестируемый код, понимание/применение SOLID/DRY/etc)   Опыт работы с одним из веб-фреймворков (Spring/PlayFramework/Dropwizard)   Опыт работы с ORM (Hibernate/EclipseLink);   Опыт работы с брокерами сообщений (Kafka/RabbitMQ);   Знания и опыт в разработке приложений, построенных по микросервисной архитектуре.      Бонусом будет:      Опыт работы с Play 2 Framework;   Умение оптимизировать SQL-запросы (в основном PostgreSQL);   Умение документировать REST API (Swagger/RAML);   Опыт работы с NoSQL СУБД (Cassandra/MongoDB);   Умение работать с Docker/Kubernetes, понимание принципов CI/CD;   Опыт работы с Akka;   Интерес к ФП и изучению/применению Scala.      Что мы предлагаем:      Доход: оформление по ТК РФ, достойная заработная плата;   Профессиональное развитие: митапы, выезжаем обучаться на конференции командами, участвуем как эксперты;   Английский язык;   ДМС+Стоматология;   Комфорт: просторный офис в центре города, мощное железо и макбуки, дополнительные мониторы;   Дружественный и позитивный коллектив. Команда которая любит то, чем занимается;   Минимальная бюрократия, лояльное и открытое руководство,свобода в принятии архитектурных решений. Гибкий график;   Легко добираемся: мы находимся в 2 минутах ходьбы от станции метро «Площадь Тукая».    ",Полная занятость,Полный день,От 1 года до 3 лет,|Hibernate ORM|Java Core|Kafka|PostgreSQL|SQL|REST API|Cassandra|Akka|Docker|Kubernetes,3.0,114900.0,1.0,76538.46153846152,java разработчик,"Опыт разработки на Java от 3-х лет (уверенное владение Java Core, Multi-threading, умение писать чистый/тестируемый код, понимание...","Решение задач по разработке backend-сервисов. Обеспечение отказоустойчивости, адаптация к нагрузкам. Поддержка существующих систем в production.",0.03333333333333333,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,0,1
Казань,MERA,2019-12-13T17:00:23+0300," В крупный проект ищется (middle) JavaScript разработчик. Заказчик является ведущим поставщиком глобальных корпоративных облачных коммуникаций и решений для бизнеса. Компания считается лидером в области унифицированных коммуникаций как услуги по объему выручки и количеству абонентских мест.    Ваши задачи:    - Разработка новой функциональности на React.js. - Создание новых компонентов и интерфейсных библиотек. - Улучшение качества имеющегося кода. - Оптимизация компонентов для максимальной производительности на множестве веб-устройств и браузеров.    Необходимые навыки:    - Опыт в программировании на JavaScript. - Опыт работы с React.js и понимание его основных принципов. - Опыт работы с React.js workflows (в т.ч. Redux). - Внимательность, способность анализировать и решать самостоятельно рабочие вопросы. - Желание активно развиваться и изучать новое. - Хорошие коммуникативные навыки, желание/умение работать в команде (в частности в распределенной).    Будет плюсом:  - Опыт работы с EcmaScript, js библиотеками (например lodash.js), RESTful APIs, JSON Web Token - Опыт работы с front-end development инструментами, такими как Babel, Webpack, NPM. - Опыт работы с windows или linux shells - Опыт работы с VCS (Git) - Понимание *nix based OS - Понимание жизненного цикла разработки ПО - Способность понимать бизнес-требования и преобразовывать их в технические требования - Английский: чтение, перевод, ведение переписки (комментарии в Git, переписка при необходимости).    Мы предлагаем:  - Работу в одной из крупнейших IT-компаний региона в проектах с мировыми лидерами telecom, automotive, финансовой и других отраслей. - Конкурентоспособное вознаграждение и социальный пакет, включая дополнительное медицинское страхование. - Гибкий график, демократичный стиль управления, дружную команду. - Гибкую систему материального поощрения и материальной помощи. - Возможности профессионального обучения и развития. ",Полная занятость,Полный день,От 1 года до 3 лет,|JavaScript|Git|HTML5|CSS3|React.js,3.0,114900.0,1.0,76538.46153846152,javasсript разработчик,Необходимые навыки: - Опыт в программировании на JavaScript. - Опыт работы с React.js и понимание его основных принципов. - Опыт работы с React.js...,Разработка новой функциональности на React.js. - Создание новых компонентов и интерфейсных библиотек. - Улучшение качества имеющегося кода. - Оптимизация компонентов для максимальной производительности...,0.0,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
Казань,Бюджетные и Финансовые Технологии,2019-12-06T11:14:27+0300," Компания  &quot;Бюджетные и Финансовые Технологии&quot;  - ведущий разработчик в сфере управленческих и информационных технологий для органов власти приглашает на работу на должность  Архитектор приложений Java / Kotlin                  Обязанности :   • Разработка архитектурных решений;   • Написание архитектурных спецификаций и API;   • Документирование архитектуры (в т.ч. методом обратного инжиниринга);   • Оценки проектов: концепция технического решения, оценка трудозатрат, определение состава необходимой команды.        Требования :       • Опыт в разработке ПО от 6-ти лет;   • Опыт разработки архитектурных документов;   • Понимание: UML, bpmn, archimate;   • Хороший кругозор в области java-технологий и фреймворков.       Представление о:   - Java / Kotlin, Spring, Spring Boot;   - Базы данных: Приницпы проектирования БД, Sql, Postgresql. Nosql;   - Js: Kotlin, Angular.       Желательно: шины; микросервисы,bpm.            Условия :   • Комфортный и светлый офис, возможность удаленной работы;   • Профессиональный коллектив, перспективы роста и развития;   • Корпоративное обучение за счет Компании;   • Полное соблюдение ТК РФ, в т.ч. оплачиваемый отпуск (28 дней) и больничный лист;   • Официальная заработная плата: фиксированный оклад+бонус;   • После года работы в Компании оформляется полис добровольного медицинского страхования (ДМС);   • Чай‚ кофе для поддержания хорошего настроения. ",Полная занятость,Удаленная работа,От 3 до 6 лет,,6.0,114900.0,3.0,76538.46153846152,архитектор приложений java kotlin,"Опыт в разработке ПО от 6-ти лет. Опыт разработки архитектурных документов. Понимание: UML, bpmn, archimate. Хороший кругозор в области...",Разработка архитектурных решений. Написание архитектурных спецификаций и API. Документирование архитектуры (в т.ч. методом обратного инжиниринга). Оценки проектов: концепция технического...,0.23333333333333334,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Казань,БАРС Груп,2019-12-01T20:57:54+0300," Компания «БАРС Груп», ведущий разработчик и интегратор решений для государственного и коммерческого секторов, примет в команду  Senior Java Developer  для работы над Федеральными медицинскими проектами.    Задачи:      Участие в командной разработке новых и развитии существующих решений компании на базе стека технологий Java EE.   Анализ новых продуктов и технологических решений в области разработки программного обеспечения с целью оценки возможности их применения в продуктах компании.   Анализ кода разработчиков команды на предмет выявления потенциальных проблем.   Разработка модульных и интеграционных тестов.      Мы ожидаем от вас:      Знание языка Java на профессиональном уровне;   Опыт командной разработки не менее 2х лет;   Умение работы с системой контроля версий Git, и системой сборки Maven;   Знание базовых спецификаций JavaEE (EJB,JPA,CDI,JSF,JAXB,JAX-WS,JAX-RS) и наличие опыта их применения;   Знание основных шаблонов проектирования и умение их применять на практике;   Опыт работы с реляционными СУБД;   Умение находить решения проблем не представленные &quot;из коробки&quot;;   Умение работать с официальной документацией по инструментам, используемым в разработке.      Будет плюсом:      Опыт работы с фреймворком Spring;   Опыт работы с сервером приложений Wildfy;   Знание СУБД Postgresql;   Участие в разработке высоконагруженных и высокодоступных систем в кластерном исполнении;   Ориентация в современных трендах в области разработки корпоративных решений.      Мы предлагаем:      Работу в крупной федеральной компании: более 1500 сотрудников в 17 офисах по всей России;   Нетривиальные разносторонние задачи;   Развитие и перспектива – не пустые слова в «БАРС Груп». У нас инициатива приветствуется!   Официальное трудоустройство, &quot;белая&quot; заработная плата; повышающаяся по системе грейдов;   Обучение: мастер-классы от опытных сотрудников, возможность участия в крупных ИТ-конференциях, корпоративная библиотека;   Курсы английского языка в офисе;   Комфортный офис в самом центре города с удобной транспортной развязкой в бизнес-центре класса &quot;А&quot; на ул. Некрасова. Мы занимаем все 7 этажей здания, в офисе есть кухня с холодильниками, микроволновками, столами и стульями, зерновые кофе-машины на каждом этаже. Кроме этого в здании находиться кафе &quot;АланАш&quot; с демократичными ценами, вкусными завтраками и горячими обедами. На крыше здания расположен летний бар &quot;Sky 8. Terrace &amp; Grill&quot; с отличным видом на город;   Творческий коллектив с яркой корпоративной жизнью (хэштеги: #барсгруп #барсгрупвторойдом).   ",Полная занятость,Полный день,От 3 до 6 лет,,6.0,114900.0,3.0,150000.0,senior java разработчик,Знание языка Java на профессиональном уровне. Опыт командной разработки не менее 2х лет. Умение работы с системой контроля версий...,Участие в командной разработке новых и развитии существующих решений компании на базе стека технологий Java EE. Анализ новых продуктов и...,0.4,2,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
